DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COM: Comoros,CME_TMY0: Infant deaths,F: Female,2018,576,,D: Number of deaths,A: Normal value,,311,1093,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COM: Comoros,CME_TMY0: Infant deaths,M: Male,2018,727,,D: Number of deaths,A: Normal value,,394,1376,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COM: Comoros,CME_TMY0: Infant deaths,_T: Total,2018,1303,,D: Number of deaths,A: Normal value,,706,2467,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COG: Congo,CME_TMY0: Infant deaths,F: Female,2018,2696,,D: Number of deaths,A: Normal value,,1806,4103,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COG: Congo,CME_TMY0: Infant deaths,M: Male,2018,3406,,D: Number of deaths,A: Normal value,,2277,5134,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COG: Congo,CME_TMY0: Infant deaths,_T: Total,2018,6102,,D: Number of deaths,A: Normal value,,4099,9237,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COK: Cook Islands,CME_TMY0: Infant deaths,F: Female,2018,1,,D: Number of deaths,A: Normal value,,0,1,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COK: Cook Islands,CME_TMY0: Infant deaths,M: Male,2018,1,,D: Number of deaths,A: Normal value,,1,2,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COK: Cook Islands,CME_TMY0: Infant deaths,_T: Total,2018,2,,D: Number of deaths,A: Normal value,,1,3,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_TMY0: Infant deaths,F: Female,2018,240,,D: Number of deaths,A: Normal value,,230,250,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_TMY0: Infant deaths,M: Male,2018,288,,D: Number of deaths,A: Normal value,,277,300,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_TMY0: Infant deaths,_T: Total,2018,528,,D: Number of deaths,A: Normal value,,509,547,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_TMY0: Infant deaths,F: Female,2018,67,,D: Number of deaths,A: Normal value,,62,74,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_TMY0: Infant deaths,M: Male,2018,85,,D: Number of deaths,A: Normal value,,78,93,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_TMY0: Infant deaths,_T: Total,2018,152,,D: Number of deaths,A: Normal value,,141,166,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_TMY0: Infant deaths,F: Female,2018,196,,D: Number of deaths,A: Normal value,,170,228,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_TMY0: Infant deaths,M: Male,2018,258,,D: Number of deaths,A: Normal value,,224,301,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_TMY0: Infant deaths,_T: Total,2018,454,,D: Number of deaths,A: Normal value,,394,528,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_TMY0: Infant deaths,F: Female,2018,11,,D: Number of deaths,A: Normal value,,8,14,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_TMY0: Infant deaths,M: Male,2018,13,,D: Number of deaths,A: Normal value,,10,18,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_TMY0: Infant deaths,_T: Total,2018,24,,D: Number of deaths,A: Normal value,,18,32,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_TMY0: Infant deaths,F: Female,2018,120,,D: Number of deaths,A: Normal value,,114,127,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_TMY0: Infant deaths,M: Male,2018,162,,D: Number of deaths,A: Normal value,,153,170,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_TMY0: Infant deaths,_T: Total,2018,282,,D: Number of deaths,A: Normal value,,269,295,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_TMY0: Infant deaths,F: Female,2018,23202,,D: Number of deaths,A: Normal value,,19409,27577,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_TMY0: Infant deaths,M: Male,2018,30143,,D: Number of deaths,A: Normal value,,25293,35855,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_TMY0: Infant deaths,_T: Total,2018,53345,,D: Number of deaths,A: Normal value,,44906,63402,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_TMY0: Infant deaths,F: Female,2018,2095,,D: Number of deaths,A: Normal value,,1632,2698,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_TMY0: Infant deaths,M: Male,2018,2747,,D: Number of deaths,A: Normal value,,2135,3515,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_TMY0: Infant deaths,_T: Total,2018,4842,,D: Number of deaths,A: Normal value,,3792,6192,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_TMY0: Infant deaths,F: Female,2018,103365,,D: Number of deaths,A: Normal value,,73057,138969,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_TMY0: Infant deaths,M: Male,2018,127215,,D: Number of deaths,A: Normal value,,90600,170796,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_TMY0: Infant deaths,_T: Total,2018,230580,,D: Number of deaths,A: Normal value,,164389,309235,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_TMY0: Infant deaths,F: Female,2018,86,,D: Number of deaths,A: Normal value,,81,91,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_TMY0: Infant deaths,M: Male,2018,118,,D: Number of deaths,A: Normal value,,111,125,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_TMY0: Infant deaths,_T: Total,2018,204,,D: Number of deaths,A: Normal value,,192,215,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_TMY0: Infant deaths,F: Female,2018,456,,D: Number of deaths,A: Normal value,,290,681,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_TMY0: Infant deaths,M: Male,2018,563,,D: Number of deaths,A: Normal value,,359,849,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_TMY0: Infant deaths,_T: Total,2018,1019,,D: Number of deaths,A: Normal value,,648,1531,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_TMY0: Infant deaths,F: Female,2018,13,,D: Number of deaths,A: Normal value,,11,15,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_TMY0: Infant deaths,M: Male,2018,16,,D: Number of deaths,A: Normal value,,14,18,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_TMY0: Infant deaths,_T: Total,2018,29,,D: Number of deaths,A: Normal value,,25,33,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_TMY0: Infant deaths,F: Female,2018,2195,,D: Number of deaths,A: Normal value,,1596,2995,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_TMY0: Infant deaths,M: Male,2018,2793,,D: Number of deaths,A: Normal value,,2040,3792,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_TMY0: Infant deaths,_T: Total,2018,4988,,D: Number of deaths,A: Normal value,,3645,6782,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EAP: East Asia and Pacific,CME_TMY0: Infant deaths,F: Female,2018,164360,,D: Number of deaths,A: Normal value,,154187,177740,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EAP: East Asia and Pacific,CME_TMY0: Infant deaths,M: Male,2018,215179,,D: Number of deaths,A: Normal value,,201984,232860,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EAP: East Asia and Pacific,CME_TMY0: Infant deaths,_T: Total,2018,379539,,D: Number of deaths,A: Normal value,,356362,409366,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIA: Eastern Asia,CME_TMY0: Infant deaths,F: Female,2018,57893,,D: Number of deaths,A: Normal value,,52115,64658,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIA: Eastern Asia,CME_TMY0: Infant deaths,M: Male,2018,73950,,D: Number of deaths,A: Normal value,,66958,82503,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIA: Eastern Asia,CME_TMY0: Infant deaths,_T: Total,2018,131843,,D: Number of deaths,A: Normal value,,119632,145782,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,CME_TMY0: Infant deaths,F: Female,2018,27597,,D: Number of deaths,A: Normal value,,26031,29841,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,CME_TMY0: Infant deaths,M: Male,2018,36525,,D: Number of deaths,A: Normal value,,34354,39617,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,CME_TMY0: Infant deaths,_T: Total,2018,64122,,D: Number of deaths,A: Normal value,,60413,69406,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,CME_TMY0: Infant deaths,F: Female,2018,159510,,D: Number of deaths,A: Normal value,,149328,172810,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,CME_TMY0: Infant deaths,M: Male,2018,208965,,D: Number of deaths,A: Normal value,,195826,226512,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,CME_TMY0: Infant deaths,_T: Total,2018,368475,,D: Number of deaths,A: Normal value,,345377,398098,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,CME_TMY0: Infant deaths,F: Female,2018,324432,,D: Number of deaths,A: Normal value,,303070,360603,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,CME_TMY0: Infant deaths,M: Male,2018,410528,,D: Number of deaths,A: Normal value,,384283,454943,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,CME_TMY0: Infant deaths,_T: Total,2018,734960,,D: Number of deaths,A: Normal value,,688423,816067,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ECU: Ecuador,CME_TMY0: Infant deaths,F: Female,2018,1759,,D: Number of deaths,A: Normal value,,1634,1886,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ECU: Ecuador,CME_TMY0: Infant deaths,M: Male,2018,2356,,D: Number of deaths,A: Normal value,,2205,2515,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ECU: Ecuador,CME_TMY0: Infant deaths,_T: Total,2018,4115,,D: Number of deaths,A: Normal value,,3878,4358,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EGY: Egypt,CME_TMY0: Infant deaths,F: Female,2018,20954,,D: Number of deaths,A: Normal value,,15350,28502,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EGY: Egypt,CME_TMY0: Infant deaths,M: Male,2018,25472,,D: Number of deaths,A: Normal value,,18680,34644,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EGY: Egypt,CME_TMY0: Infant deaths,_T: Total,2018,46426,,D: Number of deaths,A: Normal value,,34135,62961,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLV: El Salvador,CME_TMY0: Infant deaths,F: Female,2018,604,,D: Number of deaths,A: Normal value,,396,916,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLV: El Salvador,CME_TMY0: Infant deaths,M: Male,2018,781,,D: Number of deaths,A: Normal value,,515,1177,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLV: El Salvador,CME_TMY0: Infant deaths,_T: Total,2018,1385,,D: Number of deaths,A: Normal value,,913,2087,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNQ: Equatorial Guinea,CME_TMY0: Infant deaths,F: Female,2018,1184,,D: Number of deaths,A: Normal value,,782,1783,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNQ: Equatorial Guinea,CME_TMY0: Infant deaths,M: Male,2018,1467,,D: Number of deaths,A: Normal value,,972,2213,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNQ: Equatorial Guinea,CME_TMY0: Infant deaths,_T: Total,2018,2651,,D: Number of deaths,A: Normal value,,1758,3990,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ERI: Eritrea,CME_TMY0: Infant deaths,F: Female,2018,1367,,D: Number of deaths,A: Normal value,,908,2000,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ERI: Eritrea,CME_TMY0: Infant deaths,M: Male,2018,1921,,D: Number of deaths,A: Normal value,,1278,2804,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ERI: Eritrea,CME_TMY0: Infant deaths,_T: Total,2018,3288,,D: Number of deaths,A: Normal value,,2188,4801,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EST: Estonia,CME_TMY0: Infant deaths,F: Female,2018,12,,D: Number of deaths,A: Normal value,,10,14,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EST: Estonia,CME_TMY0: Infant deaths,M: Male,2018,15,,D: Number of deaths,A: Normal value,,13,18,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EST: Estonia,CME_TMY0: Infant deaths,_T: Total,2018,27,,D: Number of deaths,A: Normal value,,24,31,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWZ: Eswatini,CME_TMY0: Infant deaths,F: Female,2018,536,,D: Number of deaths,A: Normal value,,382,740,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWZ: Eswatini,CME_TMY0: Infant deaths,M: Male,2018,679,,D: Number of deaths,A: Normal value,,484,936,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWZ: Eswatini,CME_TMY0: Infant deaths,_T: Total,2018,1215,,D: Number of deaths,A: Normal value,,869,1674,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ETH: Ethiopia,CME_TMY0: Infant deaths,F: Female,2018,55870,,D: Number of deaths,A: Normal value,,48217,64420,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ETH: Ethiopia,CME_TMY0: Infant deaths,M: Male,2018,76557,,D: Number of deaths,A: Normal value,,66313,87918,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ETH: Ethiopia,CME_TMY0: Infant deaths,_T: Total,2018,132427,,D: Number of deaths,A: Normal value,,115000,152054,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPE: Europe,CME_TMY0: Infant deaths,F: Female,2018,14263,,D: Number of deaths,A: Normal value,,14099,14461,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPE: Europe,CME_TMY0: Infant deaths,M: Male,2018,18282,,D: Number of deaths,A: Normal value,,18077,18529,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPE: Europe,CME_TMY0: Infant deaths,_T: Total,2018,32545,,D: Number of deaths,A: Normal value,,32214,32928,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ECA: Europe and Central Asia,CME_TMY0: Infant deaths,F: Female,2018,34627,,D: Number of deaths,A: Normal value,,33068,36879,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ECA: Europe and Central Asia,CME_TMY0: Infant deaths,M: Male,2018,45426,,D: Number of deaths,A: Normal value,,43260,48541,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ECA: Europe and Central Asia,CME_TMY0: Infant deaths,_T: Total,2018,80053,,D: Number of deaths,A: Normal value,,76341,85324,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPENORTHERNAMR: Europe and Northern America,CME_TMY0: Infant deaths,F: Female,2018,24810,,D: Number of deaths,A: Normal value,,24364,25306,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPENORTHERNAMR: Europe and Northern America,CME_TMY0: Infant deaths,M: Male,2018,31435,,D: Number of deaths,A: Normal value,,30876,32051,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EUROPENORTHERNAMR: Europe and Northern America,CME_TMY0: Infant deaths,_T: Total,2018,56245,,D: Number of deaths,A: Normal value,,55310,57270,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FJI: Fiji,CME_TMY0: Infant deaths,F: Female,2018,179,,D: Number of deaths,A: Normal value,,164,195,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FJI: Fiji,CME_TMY0: Infant deaths,M: Male,2018,228,,D: Number of deaths,A: Normal value,,209,247,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FJI: Fiji,CME_TMY0: Infant deaths,_T: Total,2018,407,,D: Number of deaths,A: Normal value,,375,440,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FIN: Finland,CME_TMY0: Infant deaths,F: Female,2018,45,,D: Number of deaths,A: Normal value,,42,49,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FIN: Finland,CME_TMY0: Infant deaths,M: Male,2018,56,,D: Number of deaths,A: Normal value,,52,61,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FIN: Finland,CME_TMY0: Infant deaths,_T: Total,2018,101,,D: Number of deaths,A: Normal value,,94,109,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FRA: France,CME_TMY0: Infant deaths,F: Female,2018,1189,,D: Number of deaths,A: Normal value,,1144,1237,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FRA: France,CME_TMY0: Infant deaths,M: Male,2018,1512,,D: Number of deaths,A: Normal value,,1456,1569,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FRA: France,CME_TMY0: Infant deaths,_T: Total,2018,2701,,D: Number of deaths,A: Normal value,,2612,2794,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GAB: Gabon,CME_TMY0: Infant deaths,F: Female,2018,925,,D: Number of deaths,A: Normal value,,628,1311,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GAB: Gabon,CME_TMY0: Infant deaths,M: Male,2018,1204,,D: Number of deaths,A: Normal value,,821,1708,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GAB: Gabon,CME_TMY0: Infant deaths,_T: Total,2018,2129,,D: Number of deaths,A: Normal value,,1457,3013,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GMB: Gambia,CME_TMY0: Infant deaths,F: Female,2018,1391,,D: Number of deaths,A: Normal value,,1224,1564,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GMB: Gambia,CME_TMY0: Infant deaths,M: Male,2018,1801,,D: Number of deaths,A: Normal value,,1598,2016,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GMB: Gambia,CME_TMY0: Infant deaths,_T: Total,2018,3192,,D: Number of deaths,A: Normal value,,2845,3558,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GEO: Georgia,CME_TMY0: Infant deaths,F: Female,2018,201,,D: Number of deaths,A: Normal value,,178,230,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GEO: Georgia,CME_TMY0: Infant deaths,M: Male,2018,273,,D: Number of deaths,A: Normal value,,242,310,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GEO: Georgia,CME_TMY0: Infant deaths,_T: Total,2018,474,,D: Number of deaths,A: Normal value,,422,535,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DEU: Germany,CME_TMY0: Infant deaths,F: Female,2018,1117,,D: Number of deaths,A: Normal value,,1080,1157,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DEU: Germany,CME_TMY0: Infant deaths,M: Male,2018,1395,,D: Number of deaths,A: Normal value,,1350,1442,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DEU: Germany,CME_TMY0: Infant deaths,_T: Total,2018,2512,,D: Number of deaths,A: Normal value,,2439,2589,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GHA: Ghana,CME_TMY0: Infant deaths,F: Female,2018,13112,,D: Number of deaths,A: Normal value,,11201,15229,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GHA: Ghana,CME_TMY0: Infant deaths,M: Male,2018,17212,,D: Number of deaths,A: Normal value,,14717,19967,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GHA: Ghana,CME_TMY0: Infant deaths,_T: Total,2018,30324,,D: Number of deaths,A: Normal value,,26023,35144,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRC: Greece,CME_TMY0: Infant deaths,F: Female,2018,129,,D: Number of deaths,A: Normal value,,120,140,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRC: Greece,CME_TMY0: Infant deaths,M: Male,2018,162,,D: Number of deaths,A: Normal value,,150,175,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRC: Greece,CME_TMY0: Infant deaths,_T: Total,2018,291,,D: Number of deaths,A: Normal value,,270,313,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRD: Grenada,CME_TMY0: Infant deaths,F: Female,2018,12,,D: Number of deaths,A: Normal value,,10,14,,,,,,,,,,_T: Total
