GHO,PUBLISHSTATE,YEAR,REGION,UNREGION,WORLDBANKINCOMEGROUP,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
MDG_0000000001,PUBLISHED,2018,SEAR,,,THA,FMLE,7.2,7.20923,6.19151,9.0389,
MDG_0000000001,PUBLISHED,2018,SEAR,,,THA,MLE,8.9,8.89226,7.66479,11.17362,
MDG_0000000001,PUBLISHED,2018,EUR,,,TJK,BTSX,30.4,30.449,21.0572,44.12621,
MDG_0000000001,PUBLISHED,2018,EUR,,,TJK,FMLE,26.6,26.59374,18.27775,38.55229,
MDG_0000000001,PUBLISHED,2018,EUR,,,TJK,MLE,34.1,34.11612,23.60247,49.66039,
MDG_0000000001,PUBLISHED,2018,EUR,,,TKM,BTSX,36.6,36.64455,27.58378,47.91728,
MDG_0000000001,PUBLISHED,2018,EUR,,,TKM,FMLE,31.3,31.28366,23.4283,41.22156,
MDG_0000000001,PUBLISHED,2018,EUR,,,TKM,MLE,41.7,41.73133,31.18611,54.64272,
MDG_0000000001,PUBLISHED,2018,SEAR,,,TLS,BTSX,39.2,39.19029,24.94552,60.81063,
MDG_0000000001,PUBLISHED,2018,SEAR,,,TLS,FMLE,35.6,35.6239,22.66702,55.46331,
MDG_0000000001,PUBLISHED,2018,SEAR,,,TLS,MLE,42.7,42.65118,26.96319,66.31796,
MDG_0000000001,PUBLISHED,2018,WPR,,,TON,BTSX,14.4,14.42566,10.92473,18.75801,
MDG_0000000001,PUBLISHED,2018,WPR,,,TON,FMLE,16.3,16.30542,11.4908,22.32959,
MDG_0000000001,PUBLISHED,2018,WPR,,,TON,MLE,12.4,12.44834,8.70529,17.73375,
MDG_0000000001,PUBLISHED,2018,AMR,,,TTO,BTSX,16.1,16.12978,7.23677,36.17219,
MDG_0000000001,PUBLISHED,2018,AMR,,,TTO,FMLE,14.5,14.46727,6.4722,32.35216,
MDG_0000000001,PUBLISHED,2018,AMR,,,TTO,MLE,17.7,17.73656,7.96148,39.69564,
MDG_0000000001,PUBLISHED,2018,EMR,,,TUN,BTSX,14.6,14.61119,13.86438,15.40053,
MDG_0000000001,PUBLISHED,2018,EMR,,,TUN,FMLE,13.2,13.24798,12.50028,14.00374,
MDG_0000000001,PUBLISHED,2018,EMR,,,TUN,MLE,15.9,15.92434,15.07944,16.81604,
MDG_0000000001,PUBLISHED,2018,EUR,,,TUR,BTSX,9.2,9.18409,8.25565,10.25196,
MDG_0000000001,PUBLISHED,2018,EUR,,,TUR,FMLE,8.6,8.59095,7.71858,9.59665,
MDG_0000000001,PUBLISHED,2018,EUR,,,TUR,MLE,9.7,9.74753,8.76551,10.87904,
MDG_0000000001,PUBLISHED,2018,WPR,,,TUV,BTSX,20.9,20.90546,12.00687,35.97435,
MDG_0000000001,PUBLISHED,2018,WPR,,,TUV,FMLE,18.5,18.45002,10.58546,31.86219,
MDG_0000000001,PUBLISHED,2018,WPR,,,TUV,MLE,23.2,23.15019,13.30882,39.89635,
MDG_0000000001,PUBLISHED,2018,AFR,,,TZA,BTSX,37,37.00051,30.13092,46.35123,
MDG_0000000001,PUBLISHED,2018,AFR,,,TZA,FMLE,33.9,33.87115,27.40145,42.51318,
MDG_0000000001,PUBLISHED,2018,AFR,,,TZA,MLE,40,39.9715,32.56311,50.22207,
MDG_0000000001,PUBLISHED,2018,AFR,,,UGA,BTSX,34.6,34.6005,28.49543,41.68541,
MDG_0000000001,PUBLISHED,2018,AFR,,,UGA,FMLE,30.9,30.89661,25.3876,37.42819,
MDG_0000000001,PUBLISHED,2018,AFR,,,UGA,MLE,38.1,38.08838,31.31399,46.03481,
MDG_0000000001,PUBLISHED,2018,EUR,,,UKR,BTSX,7.4,7.39267,7.12014,7.6771,
MDG_0000000001,PUBLISHED,2018,EUR,,,UKR,FMLE,6.6,6.61951,6.20787,7.04296,
MDG_0000000001,PUBLISHED,2018,EUR,,,UKR,MLE,8.1,8.12664,7.69387,8.57794,
MDG_0000000001,PUBLISHED,2018,AMR,,,URY,BTSX,6.5,6.45148,6.1459,6.76947,
MDG_0000000001,PUBLISHED,2018,AMR,,,URY,FMLE,5.7,5.74861,5.43796,6.07579,
MDG_0000000001,PUBLISHED,2018,AMR,,,URY,MLE,7.1,7.12024,6.75003,7.50377,
MDG_0000000001,PUBLISHED,2018,AMR,,,USA,BTSX,5.6,5.64362,5.41898,5.88269,
MDG_0000000001,PUBLISHED,2018,AMR,,,USA,FMLE,5.1,5.13284,4.91291,5.36971,
MDG_0000000001,PUBLISHED,2018,AMR,,,USA,MLE,6.1,6.13007,5.86741,6.40294,
MDG_0000000001,PUBLISHED,2018,EUR,,,UZB,BTSX,16.5,16.47229,13.88504,19.46156,
MDG_0000000001,PUBLISHED,2018,EUR,,,UZB,FMLE,14.1,14.06013,11.75683,16.72169,
MDG_0000000001,PUBLISHED,2018,EUR,,,UZB,MLE,18.7,18.74773,15.67193,22.30057,
MDG_0000000001,PUBLISHED,2018,AMR,,,VCT,BTSX,13.8,13.82593,11.22714,16.9265,
MDG_0000000001,PUBLISHED,2018,AMR,,,VCT,FMLE,12.6,12.5744,10.19512,15.46891,
MDG_0000000001,PUBLISHED,2018,AMR,,,VCT,MLE,15,14.992,12.12298,18.39981,
MDG_0000000001,PUBLISHED,2018,AMR,,,VEN,BTSX,21,21.03844,18.16555,24.40639,
MDG_0000000001,PUBLISHED,2018,AMR,,,VEN,FMLE,19.1,19.11423,16.44764,22.23085,
MDG_0000000001,PUBLISHED,2018,AMR,,,VEN,MLE,22.9,22.8514,19.72729,26.57375,
MDG_0000000001,PUBLISHED,2018,WPR,,,VNM,BTSX,16.3,16.26985,13.48795,19.99377,
MDG_0000000001,PUBLISHED,2018,WPR,,,VNM,FMLE,14,14.00994,11.55423,17.31559,
MDG_0000000001,PUBLISHED,2018,WPR,,,VNM,MLE,18.4,18.41411,15.23642,22.68143,
MDG_0000000001,PUBLISHED,2018,WPR,,,VUT,BTSX,22.4,22.41914,14.24111,34.31108,
MDG_0000000001,PUBLISHED,2018,WPR,,,VUT,FMLE,20.6,20.5726,13.04259,31.74422,
MDG_0000000001,PUBLISHED,2018,WPR,,,VUT,MLE,24.1,24.13616,15.34642,37.1865,
MDG_0000000001,PUBLISHED,2018,WPR,,,WSM,BTSX,13.3,13.31839,9.41542,18.49181,
MDG_0000000001,PUBLISHED,2018,WPR,,,WSM,FMLE,12,11.98244,8.4596,16.70718,
MDG_0000000001,PUBLISHED,2018,WPR,,,WSM,MLE,14.6,14.58029,10.32034,20.32456,
MDG_0000000001,PUBLISHED,2018,EMR,,,YEM,BTSX,43.6,43.6397,29.24593,63.18359,
MDG_0000000001,PUBLISHED,2018,EMR,,,YEM,FMLE,39.6,39.59021,26.52174,57.44102,
MDG_0000000001,PUBLISHED,2018,EMR,,,YEM,MLE,47.6,47.64099,31.76037,68.90664,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZAF,BTSX,27.8,27.83129,25.46286,30.39938,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZAF,FMLE,25.4,25.37961,23.10744,27.86895,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZAF,MLE,30.1,30.14883,27.47568,33.08098,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZMB,BTSX,43.4,43.36464,36.93559,50.96295,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2018,AFR,,,ZMB,FMLE,39.4,39.3659,33.38366,46.36938,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2018,AFR,,,ZMB,MLE,47.1,47.09027,40.03099,55.43482,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2018,AFR,,,ZWE,BTSX,39.3,39.27376,32.47183,47.22579,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZWE,FMLE,34.8,34.785,28.692,42.0411,
MDG_0000000001,PUBLISHED,2018,AFR,,,ZWE,MLE,43.6,43.5526,35.91274,52.33784,
MDG_0000000001,PUBLISHED,2018,EUR,,,MKD,BTSX,6.8,6.84461,6.30021,7.40373,
MDG_0000000001,PUBLISHED,2018,EUR,,,MKD,FMLE,6.4,6.36323,5.82183,6.92726,
MDG_0000000001,PUBLISHED,2018,EUR,,,MKD,MLE,7.3,7.30143,6.70863,7.94125,
MDG_0000000001,PUBLISHED,2018,GLOBAL,UN_World,WB_WORLD_INCOME,,BTSX,29,28.98415,28.03702,30.49718,
MDG_0000000001,PUBLISHED,2018,GLOBAL,UN_World,WB_WORLD_INCOME,,FMLE,26.8,26.77913,25.88586,28.20004,
MDG_0000000001,PUBLISHED,2018,GLOBAL,UN_World,WB_WORLD_INCOME,,MLE,31,31.0432,30.01078,32.69662,
MDG_0000000001,PUBLISHED,2018,,,WB_HI,,BTSX,4.4,4.35093,4.24771,4.49698,
MDG_0000000001,PUBLISHED,2018,,,WB_HI,,FMLE,4,3.97246,3.87306,4.11092,
MDG_0000000001,PUBLISHED,2018,,,WB_HI,,MLE,4.7,4.71073,4.59819,4.87144,
MDG_0000000001,PUBLISHED,2018,,,WB_LI,,BTSX,49.2,49.16996,45.82374,54.18082,
MDG_0000000001,PUBLISHED,2018,,,WB_LI,,FMLE,44.3,44.34154,41.25027,48.96601,
MDG_0000000001,PUBLISHED,2018,,,WB_LI,,MLE,53.8,53.7695,50.0956,59.27722,
MDG_0000000001,PUBLISHED,2018,,,WB_LMI,,BTSX,37.7,37.71615,35.8665,40.29749,
MDG_0000000001,PUBLISHED,2018,,,WB_LMI,,FMLE,35.2,35.22876,33.44444,37.67347,
MDG_0000000001,PUBLISHED,2018,,,WB_LMI,,MLE,40,40.03464,38.04685,42.83762,
MDG_0000000001,PUBLISHED,2018,,,WB_UMI,,MLE,12.8,12.7741,12.23417,13.53396,
MDG_0000000001,PUBLISHED,2018,,,WB_UMI,,FMLE,10.8,10.75691,10.29059,11.39926,
MDG_0000000001,PUBLISHED,2018,,,WB_UMI,,BTSX,11.8,11.80041,11.31856,12.48331,
MDG_0000000001,PUBLISHED,2017,EMR,,,AFG,BTSX,49.6,49.61143,42.07767,57.22668,
MDG_0000000001,PUBLISHED,2017,EMR,,,AFG,FMLE,46.1,46.11924,38.94678,53.20211,
MDG_0000000001,PUBLISHED,2017,EMR,,,AFG,MLE,52.9,52.94834,44.77092,61.24997,
MDG_0000000001,PUBLISHED,2017,AFR,,,AGO,BTSX,53.5,53.53518,29.9956,88.81612,
MDG_0000000001,PUBLISHED,2017,AFR,,,AGO,FMLE,48,47.98546,26.5371,79.4052,
MDG_0000000001,PUBLISHED,2017,AFR,,,AGO,MLE,58.9,58.853,33.01631,97.67237,
MDG_0000000001,PUBLISHED,2017,EUR,,,ALB,BTSX,8.4,8.37777,8.04359,8.74314,
MDG_0000000001,PUBLISHED,2017,EUR,,,ALB,FMLE,7.5,7.46672,7.11138,7.85036,
MDG_0000000001,PUBLISHED,2017,EUR,,,ALB,MLE,9.2,9.24409,8.82686,9.70101,
MDG_0000000001,PUBLISHED,2017,EUR,,,AND,BTSX,3.1,3.06482,0.93836,10.38683,
MDG_0000000001,PUBLISHED,2017,EUR,,,AND,FMLE,2.8,2.75801,0.84444,9.42071,
MDG_0000000001,PUBLISHED,2017,EUR,,,AND,MLE,3.4,3.3561,1.02999,11.39803,
MDG_0000000001,PUBLISHED,2017,EMR,,,ARE,BTSX,6.6,6.5826,5.99218,7.24127,
MDG_0000000001,PUBLISHED,2017,EMR,,,ARE,FMLE,5.8,5.83953,5.26294,6.47277,
MDG_0000000001,PUBLISHED,2017,EMR,,,ARE,MLE,7.3,7.29146,6.60039,8.04931,
MDG_0000000001,PUBLISHED,2017,AMR,,,ARG,BTSX,9.2,9.19189,8.98856,9.39997,
MDG_0000000001,PUBLISHED,2017,AMR,,,ARG,FMLE,8.2,8.17696,7.97196,8.38673,
MDG_0000000001,PUBLISHED,2017,AMR,,,ARG,MLE,10.2,10.15762,9.91562,10.4067,
MDG_0000000001,PUBLISHED,2017,EUR,,,ARM,BTSX,11.6,11.60703,8.94821,14.49808,
MDG_0000000001,PUBLISHED,2017,EUR,,,ARM,FMLE,10.3,10.30758,7.91485,13.00758,
MDG_0000000001,PUBLISHED,2017,EUR,,,ARM,MLE,12.8,12.82706,9.88576,16.07338,
MDG_0000000001,PUBLISHED,2017,AMR,,,ATG,BTSX,6.2,6.23465,4.71745,8.22949,
MDG_0000000001,PUBLISHED,2017,AMR,,,ATG,FMLE,5.8,5.75022,4.34457,7.61112,
MDG_0000000001,PUBLISHED,2017,AMR,,,ATG,MLE,6.7,6.71005,5.05941,8.86263,
MDG_0000000001,PUBLISHED,2017,WPR,,,AUS,BTSX,3.1,3.13778,3.05787,3.21948,
MDG_0000000001,PUBLISHED,2017,WPR,,,AUS,FMLE,2.9,2.85569,2.76463,2.95144,
MDG_0000000001,PUBLISHED,2017,WPR,,,AUS,MLE,3.4,3.40643,3.30343,3.51235,
MDG_0000000001,PUBLISHED,2017,EUR,,,AUT,BTSX,2.9,2.94642,2.74771,3.16508,
MDG_0000000001,PUBLISHED,2017,EUR,,,AUT,FMLE,2.7,2.66857,2.46928,2.88143,
MDG_0000000001,PUBLISHED,2017,EUR,,,AUT,MLE,3.2,3.21138,2.98204,3.45856,
MDG_0000000001,PUBLISHED,2017,EUR,,,AZE,BTSX,20.5,20.45379,14.22874,28.91885,
MDG_0000000001,PUBLISHED,2017,EUR,,,AZE,FMLE,18.3,18.32326,12.68884,26.0906,
MDG_0000000001,PUBLISHED,2017,EUR,,,AZE,MLE,22.5,22.47662,15.65701,31.74602,
MDG_0000000001,PUBLISHED,2017,AFR,,,BDI,BTSX,42.6,42.64096,32.26962,56.52447,
MDG_0000000001,PUBLISHED,2017,AFR,,,BDI,FMLE,37.9,37.92933,28.70154,50.52989,
MDG_0000000001,PUBLISHED,2017,AFR,,,BDI,MLE,47.1,47.07703,35.63606,62.34958,
MDG_0000000001,PUBLISHED,2017,EUR,,,BEL,BTSX,2.9,2.94076,2.70853,3.1881,
MDG_0000000001,PUBLISHED,2017,EUR,,,BEL,FMLE,2.6,2.56771,2.3515,2.79345,
MDG_0000000001,PUBLISHED,2017,EUR,,,BEL,MLE,3.3,3.29775,3.0278,3.58198,
MDG_0000000001,PUBLISHED,2017,AFR,,,BEN,BTSX,61.8,61.75401,55.67376,68.38586,
MDG_0000000001,PUBLISHED,2017,AFR,,,BEN,FMLE,55.8,55.75159,50.08957,62.08167,
MDG_0000000001,PUBLISHED,2017,AFR,,,BEN,MLE,67.4,67.37536,60.69089,74.86463,
MDG_0000000001,PUBLISHED,2017,AFR,,,BFA,BTSX,56.7,56.66178,47.32722,68.08644,
MDG_0000000001,PUBLISHED,2017,AFR,,,BFA,FMLE,51.5,51.49971,42.94622,62.22962,
MDG_0000000001,PUBLISHED,2017,AFR,,,BFA,MLE,61.5,61.47295,51.24944,74.08189,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BGD,BTSX,28,27.98897,26.32167,29.74926,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BGD,FMLE,26.1,26.10041,24.39048,27.85207,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BGD,MLE,29.8,29.79987,27.93042,31.79939,
MDG_0000000001,PUBLISHED,2017,EUR,,,BGR,BTSX,6.2,6.15636,5.91775,6.39898,
MDG_0000000001,PUBLISHED,2017,EUR,,,BGR,FMLE,5.5,5.50727,5.261,5.7654,
MDG_0000000001,PUBLISHED,2017,EUR,,,BGR,MLE,6.8,6.77692,6.48024,7.07204,
MDG_0000000001,PUBLISHED,2017,EMR,,,BHR,BTSX,6.2,6.21572,5.26926,7.35358,
MDG_0000000001,PUBLISHED,2017,EMR,,,BHR,FMLE,6,6.01294,5.0893,7.17169,
MDG_0000000001,PUBLISHED,2017,EMR,,,BHR,MLE,6.4,6.39103,5.40125,7.59042,
MDG_0000000001,PUBLISHED,2017,AMR,,,BHS,BTSX,11.4,11.43328,9.53637,13.68128,
MDG_0000000001,PUBLISHED,2017,AMR,,,BHS,FMLE,10.6,10.61245,8.81472,12.74633,
MDG_0000000001,PUBLISHED,2017,AMR,,,BHS,MLE,12.2,12.2133,10.16958,14.6446,
MDG_0000000001,PUBLISHED,2017,EUR,,,BIH,BTSX,5.3,5.25952,4.74187,5.84398,
MDG_0000000001,PUBLISHED,2017,EUR,,,BIH,FMLE,4.8,4.75291,4.25581,5.31269,
MDG_0000000001,PUBLISHED,2017,EUR,,,BIH,MLE,5.7,5.74219,5.16495,6.38965,
MDG_0000000001,PUBLISHED,2017,EUR,,,BLR,BTSX,2.7,2.72392,2.60309,2.85355,
MDG_0000000001,PUBLISHED,2017,EUR,,,BLR,FMLE,2.4,2.39608,2.26965,2.53234,
MDG_0000000001,PUBLISHED,2017,EUR,,,BLR,MLE,3,3.03596,2.88823,3.19149,
MDG_0000000001,PUBLISHED,2017,AMR,,,BLZ,BTSX,11.8,11.82259,10.77556,12.96552,
MDG_0000000001,PUBLISHED,2017,AMR,,,BLZ,FMLE,10.6,10.62932,9.61937,11.75881,
MDG_0000000001,PUBLISHED,2017,AMR,,,BLZ,MLE,13,12.95856,11.74432,14.2703,
MDG_0000000001,PUBLISHED,2017,AMR,,,BOL,BTSX,22.9,22.92588,18.38749,28.24174,
MDG_0000000001,PUBLISHED,2017,AMR,,,BOL,FMLE,20.4,20.44778,16.34878,25.23696,
MDG_0000000001,PUBLISHED,2017,AMR,,,BOL,MLE,25.3,25.268,20.24299,31.1565,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRA,BTSX,13.2,13.22951,11.93354,14.62422,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRA,FMLE,11.6,11.605,10.34894,12.98426,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRA,MLE,14.8,14.76214,13.24183,16.45259,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRB,BTSX,12.4,12.41068,9.51265,16.15249,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRB,FMLE,11.3,11.26991,8.56351,14.69383,
MDG_0000000001,PUBLISHED,2017,AMR,,,BRB,MLE,13.5,13.50212,10.30849,17.64552,
MDG_0000000001,PUBLISHED,2017,WPR,,,BRN,BTSX,9.2,9.18594,8.46926,9.96421,
MDG_0000000001,PUBLISHED,2017,WPR,,,BRN,FMLE,8.3,8.26684,7.56554,9.04137,
MDG_0000000001,PUBLISHED,2017,WPR,,,BRN,MLE,10.1,10.05791,9.22057,10.96212,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BTN,BTSX,25.5,25.50827,17.78775,34.93766,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BTN,FMLE,23.1,23.07189,15.99062,31.75259,
MDG_0000000001,PUBLISHED,2017,SEAR,,,BTN,MLE,27.8,27.76889,19.38561,38.20476,
MDG_0000000001,PUBLISHED,2017,AFR,,,BWA,BTSX,32.5,32.53226,13.78435,57.16967,
MDG_0000000001,PUBLISHED,2017,AFR,,,BWA,FMLE,29.3,29.27412,12.45315,51.47768,
MDG_0000000001,PUBLISHED,2017,AFR,,,BWA,MLE,35.6,35.56203,14.99319,62.72253,
MDG_0000000001,PUBLISHED,2017,AFR,,,CAF,BTSX,85.5,85.45683,58.52933,121.25913,
MDG_0000000001,PUBLISHED,2017,AFR,,,CAF,FMLE,78.5,78.47919,53.65679,111.37497,
MDG_0000000001,PUBLISHED,2017,AFR,,,CAF,MLE,92.1,92.13151,62.98658,130.39665,
MDG_0000000001,PUBLISHED,2017,AMR,,,CAN,BTSX,4.4,4.44087,4.30757,4.57307,
MDG_0000000001,PUBLISHED,2017,AMR,,,CAN,FMLE,4.1,4.13222,3.98666,4.27884,
MDG_0000000001,PUBLISHED,2017,AMR,,,CAN,MLE,4.7,4.73383,4.57722,4.89548,
MDG_0000000001,PUBLISHED,2017,EUR,,,CHE,BTSX,3.7,3.69502,3.47957,3.92948,
MDG_0000000001,PUBLISHED,2017,EUR,,,CHE,FMLE,3.4,3.37468,3.16037,3.60894,
MDG_0000000001,PUBLISHED,2017,EUR,,,CHE,MLE,4,3.99894,3.753,4.27133,
MDG_0000000001,PUBLISHED,2017,AMR,,,CHL,BTSX,6.4,6.35344,5.60091,7.21911,
MDG_0000000001,PUBLISHED,2017,AMR,,,CHL,FMLE,5.8,5.81939,5.12166,6.61065,
MDG_0000000001,PUBLISHED,2017,AMR,,,CHL,MLE,6.9,6.86365,6.04616,7.80242,
MDG_0000000001,PUBLISHED,2017,WPR,,,CHN,BTSX,7.9,7.85309,7.23844,8.5342,
MDG_0000000001,PUBLISHED,2017,WPR,,,CHN,FMLE,7.3,7.32753,6.68278,8.0506,
MDG_0000000001,PUBLISHED,2017,WPR,,,CHN,MLE,8.4,8.35232,7.64289,9.14317,
MDG_0000000001,PUBLISHED,2017,AFR,,,CMR,BTSX,53.4,53.37782,47.35108,60.31912,
MDG_0000000001,PUBLISHED,2017,AFR,,,CMR,FMLE,47.8,47.78541,42.23113,54.32978,
MDG_0000000001,PUBLISHED,2017,AFR,,,CMR,MLE,58.7,58.71292,51.84523,66.43735,
MDG_0000000001,PUBLISHED,2017,AFR,,,COD,BTSX,69.8,69.84422,51.07746,91.26758,
MDG_0000000001,PUBLISHED,2017,AFR,,,COD,FMLE,63.4,63.37374,46.13334,83.21878,
MDG_0000000001,PUBLISHED,2017,AFR,,,COD,MLE,76,75.98751,55.354,99.33227,
MDG_0000000001,PUBLISHED,2017,AFR,,,COG,BTSX,36.6,36.64667,25.36396,53.68131,
MDG_0000000001,PUBLISHED,2017,AFR,,,COG,FMLE,32.8,32.8257,22.70842,48.29783,
MDG_0000000001,PUBLISHED,2017,AFR,,,COG,MLE,40.3,40.28334,27.78468,58.78703,
MDG_0000000001,PUBLISHED,2017,WPR,,,COK,BTSX,7,6.95179,4.39456,11.27169,
MDG_0000000001,PUBLISHED,2017,WPR,,,COK,FMLE,6.1,6.14952,3.88869,9.96777,
MDG_0000000001,PUBLISHED,2017,WPR,,,COK,MLE,7.7,7.71025,4.84515,12.47784,
MDG_0000000001,PUBLISHED,2017,AMR,,,COL,BTSX,12.6,12.62426,9.40848,16.64156,
MDG_0000000001,PUBLISHED,2017,AMR,,,COL,FMLE,11.1,11.12261,8.2988,14.71067,
MDG_0000000001,PUBLISHED,2017,AMR,,,COL,MLE,14,14.01565,10.43096,18.50361,
MDG_0000000001,PUBLISHED,2017,AFR,,,COM,BTSX,51.2,51.16107,28.42412,96.11524,
MDG_0000000001,PUBLISHED,2017,AFR,,,COM,FMLE,46.4,46.37448,25.63027,86.81858,
MDG_0000000001,PUBLISHED,2017,AFR,,,COM,MLE,55.7,55.72272,30.88451,104.69255,
MDG_0000000001,PUBLISHED,2017,AFR,,,CPV,BTSX,14.5,14.4723,12.81141,16.33368,
MDG_0000000001,PUBLISHED,2017,AFR,,,CPV,FMLE,13,13.04534,11.49154,14.79782,
MDG_0000000001,PUBLISHED,2017,AFR,,,CPV,MLE,15.8,15.8427,13.93377,17.91023,
MDG_0000000001,PUBLISHED,2017,AMR,,,CRI,BTSX,7.5,7.51328,7.29228,7.74299,
MDG_0000000001,PUBLISHED,2017,AMR,,,CRI,FMLE,7,6.98986,6.72812,7.25261,
MDG_0000000001,PUBLISHED,2017,AMR,,,CRI,MLE,8,8.01099,7.73533,8.29904,
MDG_0000000001,PUBLISHED,2017,AMR,,,CUB,BTSX,4,4.00212,3.52968,4.56428,
MDG_0000000001,PUBLISHED,2017,AMR,,,CUB,FMLE,3.6,3.55468,3.13105,4.06139,
MDG_0000000001,PUBLISHED,2017,AMR,,,CUB,MLE,4.4,4.43071,3.8995,5.05098,
MDG_0000000001,PUBLISHED,2017,EUR,,,CYP,BTSX,2,2.00909,1.62107,2.52982,
MDG_0000000001,PUBLISHED,2017,EUR,,,CYP,FMLE,1.8,1.84456,1.48097,2.33428,
MDG_0000000001,PUBLISHED,2017,EUR,,,CYP,MLE,2.2,2.16844,1.7433,2.73629,
MDG_0000000001,PUBLISHED,2017,EUR,,,CZE,BTSX,2.5,2.54702,2.44672,2.65575,
MDG_0000000001,PUBLISHED,2017,EUR,,,CZE,FMLE,2.2,2.23531,2.12333,2.35718,
MDG_0000000001,PUBLISHED,2017,EUR,,,CZE,MLE,2.8,2.84326,2.71272,2.98459,
MDG_0000000001,PUBLISHED,2017,EUR,,,DEU,BTSX,3.3,3.2729,3.20282,3.34479,
MDG_0000000001,PUBLISHED,2017,EUR,,,DEU,FMLE,3,2.98971,2.90967,3.06954,
MDG_0000000001,PUBLISHED,2017,EUR,,,DEU,MLE,3.5,3.54244,3.45487,3.63268,
MDG_0000000001,PUBLISHED,2017,EMR,,,DJI,BTSX,51.3,51.25864,33.60186,75.13223,
MDG_0000000001,PUBLISHED,2017,EMR,,,DJI,FMLE,46.5,46.50413,30.69367,68.24894,
MDG_0000000001,PUBLISHED,2017,EMR,,,DJI,MLE,55.6,55.60289,36.40744,82.0666,
MDG_0000000001,PUBLISHED,2017,AMR,,,DMA,BTSX,29.4,29.44661,25.93935,33.59265,
MDG_0000000001,PUBLISHED,2017,AMR,,,DMA,FMLE,27.1,27.12724,23.77921,31.1943,
MDG_0000000001,PUBLISHED,2017,AMR,,,DMA,MLE,31.7,31.66746,27.61784,36.2833,
MDG_0000000001,PUBLISHED,2017,EUR,,,DNK,BTSX,3.4,3.41801,3.25843,3.58147,
MDG_0000000001,PUBLISHED,2017,EUR,,,DNK,FMLE,3,2.9636,2.82419,3.10735,
MDG_0000000001,PUBLISHED,2017,EUR,,,DNK,MLE,3.9,3.85044,3.67049,4.03656,
MDG_0000000001,PUBLISHED,2017,AMR,,,DOM,BTSX,24.8,24.7539,18.64083,32.9088,
MDG_0000000001,PUBLISHED,2017,AMR,,,DOM,FMLE,22.3,22.34421,16.7333,29.78062,
MDG_0000000001,PUBLISHED,2017,AMR,,,DOM,MLE,27.1,27.06724,20.32989,35.9171,
MDG_0000000001,PUBLISHED,2017,AFR,,,DZA,BTSX,20.9,20.87252,20.4259,21.32508,
MDG_0000000001,PUBLISHED,2017,AFR,,,DZA,FMLE,19.4,19.43952,19.00063,19.88324,
MDG_0000000001,PUBLISHED,2017,AFR,,,DZA,MLE,22.2,22.23729,21.74847,22.72946,
MDG_0000000001,PUBLISHED,2017,AMR,,,ECU,BTSX,12.5,12.47643,12.06845,12.90036,
MDG_0000000001,PUBLISHED,2017,AMR,,,ECU,FMLE,10.9,10.91792,10.34827,11.52185,
MDG_0000000001,PUBLISHED,2017,AMR,,,ECU,MLE,14,13.95388,13.33449,14.6119,
MDG_0000000001,PUBLISHED,2017,EMR,,,EGY,BTSX,18.5,18.52842,14.17412,24.46808,
MDG_0000000001,PUBLISHED,2017,EMR,,,EGY,FMLE,17.2,17.24273,13.11304,22.77862,
MDG_0000000001,PUBLISHED,2017,EMR,,,EGY,MLE,19.8,19.76163,15.04743,26.15086,
MDG_0000000001,PUBLISHED,2017,AFR,,,ERI,BTSX,32.2,32.16645,22.2553,45.67294,
MDG_0000000001,PUBLISHED,2017,AFR,,,ERI,FMLE,27.4,27.44758,18.93506,39.00744,
MDG_0000000001,PUBLISHED,2017,AFR,,,ERI,MLE,36.6,36.60525,25.30753,52.12987,
MDG_0000000001,PUBLISHED,2017,EUR,,,ESP,BTSX,2.7,2.67775,2.5874,2.77423,
